"","Estimate","Std. Error","t-value","Pr(>|t|)","COD_MUNI"
"scaled_rainfall_deviation:factor(COD_MUNI)15403",-2.08243113681486,0.135340104502278,-15.3866523487117,0.0000000000000000000000000000000000000000000000000000211140048596706,15403
"scaled_rainfall_deviation:factor(COD_MUNI)15407",-2.06885577505599,0.129545615980857,-15.9700948533967,0.00000000000000000000000000000000000000000000000000000000218380088927242,15407
"scaled_rainfall_deviation:factor(COD_MUNI)15425",-2.0363018436385,0.086812995010834,-23.4561869842686,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148200799497669,15425
"scaled_rainfall_deviation:factor(COD_MUNI)15442",-2.08552158404582,0.0932611149237014,-22.3621772670424,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113922897099115,15442
"scaled_rainfall_deviation:factor(COD_MUNI)15455",-2.07266996436883,0.0907487190815079,-22.8396608276886,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023385737567224,15455
"scaled_rainfall_deviation:factor(COD_MUNI)15464",-2.10247243435938,0.113426300961812,-18.5360222146999,0.000000000000000000000000000000000000000000000000000000000000000000000000000117064045164723,15464
"scaled_rainfall_deviation:factor(COD_MUNI)15466",-2.09966458613113,0.128419893173097,-16.3499948041616,0.00000000000000000000000000000000000000000000000000000000000462647082170004,15466
"scaled_rainfall_deviation:factor(COD_MUNI)15469",-2.04858637712068,0.10245406794908,-19.9951687437032,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000696070434369076,15469
"scaled_rainfall_deviation:factor(COD_MUNI)15476",-2.06999235081803,0.141671625636057,-14.6111992540812,0.00000000000000000000000000000000000000000000000247850295168833,15476
"scaled_rainfall_deviation:factor(COD_MUNI)15480",-2.07492773590213,0.0857356647482273,-24.2014538756467,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028823360440602,15480
"scaled_rainfall_deviation:factor(COD_MUNI)15491",-2.07283774759453,0.146584445516419,-14.1409120203163,0.00000000000000000000000000000000000000000000219982377480581,15491
"scaled_rainfall_deviation:factor(COD_MUNI)15494",-2.05343395983703,0.135430072931913,-15.1623189398221,0.000000000000000000000000000000000000000000000000000657425359545466,15494
"scaled_rainfall_deviation:factor(COD_MUNI)15500",-2.09999149268012,0.138052145353261,-15.2115817346153,0.000000000000000000000000000000000000000000000000000310305164905903,15500
"scaled_rainfall_deviation:factor(COD_MUNI)15507",-2.08251508829682,0.0812545779462857,-25.6295108648953,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103576335388485,15507
"scaled_rainfall_deviation:factor(COD_MUNI)15511",-2.08294034762418,0.121137529415968,-17.1948392679504,0.00000000000000000000000000000000000000000000000000000000000000000312952824542703,15511
"scaled_rainfall_deviation:factor(COD_MUNI)15514",-2.07037052980781,0.0794253699078343,-26.0668666977602,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128682300390132,15514
"scaled_rainfall_deviation:factor(COD_MUNI)15516",-2.12242262686711,0.128312371580617,-16.5410599205831,0.000000000000000000000000000000000000000000000000000000000000198098940190772,15516
"scaled_rainfall_deviation:factor(COD_MUNI)15518",-2.0876544544601,0.0841134408273204,-24.819510816897,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000764336205143954,15518
"scaled_rainfall_deviation:factor(COD_MUNI)15522",-2.07769552843335,0.125464453692968,-16.5600332785715,0.000000000000000000000000000000000000000000000000000000000000144590304491724,15522
"scaled_rainfall_deviation:factor(COD_MUNI)15531",-2.07418008964786,0.0933444714768851,-22.2207063453296,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267062423235248,15531
"scaled_rainfall_deviation:factor(COD_MUNI)15533",-2.06252979010488,0.0826590313317439,-24.9522618021874,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000281364292258704,15533
"scaled_rainfall_deviation:factor(COD_MUNI)15537",-2.09328770974833,0.134931216901254,-15.513739205956,0.00000000000000000000000000000000000000000000000000000294430155971562,15537
"scaled_rainfall_deviation:factor(COD_MUNI)15542",-2.09990403232471,0.124794596311532,-16.8268826887552,0.00000000000000000000000000000000000000000000000000000000000000166138759363833,15542
"scaled_rainfall_deviation:factor(COD_MUNI)15550",-2.07433753684298,0.0917862697486914,-22.5996496264906,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000546425918884168,15550
"scaled_rainfall_deviation:factor(COD_MUNI)15572",-2.08432242479001,0.0826998104482552,-25.2034728192535,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005186033457359,15572
"scaled_rainfall_deviation:factor(COD_MUNI)15580",-2.08320593413787,0.0832506373323354,-25.0233031348665,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000477244245307549,15580
"scaled_rainfall_deviation:factor(COD_MUNI)15599",-2.0752372264099,0.127618575474191,-16.2612473826711,0.0000000000000000000000000000000000000000000000000000000000197461365700687,15599
"scaled_rainfall_deviation:factor(COD_MUNI)15600",-2.10356109545991,0.138738845307872,-15.1620196260964,0.000000000000000000000000000000000000000000000000000660426256499953,15600
"scaled_rainfall_deviation:factor(COD_MUNI)15621",-2.08395606085198,0.123146016238848,-16.9226429282945,0.000000000000000000000000000000000000000000000000000000000000000328790502248971,15621
"scaled_rainfall_deviation:factor(COD_MUNI)15632",-2.0626279354128,0.113743712059593,-18.1339952606095,0.00000000000000000000000000000000000000000000000000000000000000000000000018856317093475,15632
"scaled_rainfall_deviation:factor(COD_MUNI)15638",-2.07997019250279,0.135946879689283,-15.2998744602062,0.0000000000000000000000000000000000000000000000000000803124403636183,15638
"scaled_rainfall_deviation:factor(COD_MUNI)15646",-2.06568763463617,0.153462571046446,-13.4605306072383,0.0000000000000000000000000000000000000000274681545176392,15646
"scaled_rainfall_deviation:factor(COD_MUNI)15660",-2.08490777199079,0.0887028006733063,-23.5044187575265,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000477587372579572,15660
"scaled_rainfall_deviation:factor(COD_MUNI)15664",-2.06362613896431,0.100608153279752,-20.5115199085919,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197805315489127,15664
"scaled_rainfall_deviation:factor(COD_MUNI)15667",-2.07824852829536,0.0743900439155369,-27.9371864688643,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000158976111454275,15667
"scaled_rainfall_deviation:factor(COD_MUNI)15673",-2.07834513520273,0.14127422363515,-14.7114249275239,0.000000000000000000000000000000000000000000000000566956044876551,15673
"scaled_rainfall_deviation:factor(COD_MUNI)15676",-2.06641590734248,0.123430573286883,-16.7415240188476,0.00000000000000000000000000000000000000000000000000000000000000698660928229161,15676
"scaled_rainfall_deviation:factor(COD_MUNI)15681",-2.06109231484026,0.083937037362153,-24.5552187641258,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000519563962458297,15681
"scaled_rainfall_deviation:factor(COD_MUNI)15686",-2.06082882947236,0.0987844024903821,-20.8618848473878,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139897874685782,15686
"scaled_rainfall_deviation:factor(COD_MUNI)15690",-2.06778258705574,0.0773523700069911,-26.7319874862122,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000309808785768752,15690
"scaled_rainfall_deviation:factor(COD_MUNI)15693",-2.09641238782424,0.133047513825209,-15.7568700650686,0.0000000000000000000000000000000000000000000000000000000649727562033323,15693
"scaled_rainfall_deviation:factor(COD_MUNI)15696",-2.06853243437698,0.116864205908637,-17.7003079625093,0.00000000000000000000000000000000000000000000000000000000000000000000045378274915376,15696
"scaled_rainfall_deviation:factor(COD_MUNI)15720",-2.08704950329122,0.126121456775618,-16.5479336874793,0.000000000000000000000000000000000000000000000000000000000000176750291350412,15720
"scaled_rainfall_deviation:factor(COD_MUNI)15723",-2.09076804811204,0.135764015580027,-15.4000162648373,0.0000000000000000000000000000000000000000000000000000171762529352585,15723
"scaled_rainfall_deviation:factor(COD_MUNI)15740",-2.10014320555623,0.13547947960896,-15.5015594362921,0.00000000000000000000000000000000000000000000000000000355862491037971,15740
"scaled_rainfall_deviation:factor(COD_MUNI)15753",-2.07582179482328,0.118654075897403,-17.4947365197821,0.000000000000000000000000000000000000000000000000000000000000000000017033389578844,15753
"scaled_rainfall_deviation:factor(COD_MUNI)15755",-2.08991282293465,0.11850855335132,-17.6351222239552,0.00000000000000000000000000000000000000000000000000000000000000000000143904440566236,15755
"scaled_rainfall_deviation:factor(COD_MUNI)15757",-2.07389749734863,0.139584944780953,-14.8576015887898,0.0000000000000000000000000000000000000000000000000647773253630142,15757
"scaled_rainfall_deviation:factor(COD_MUNI)15759",-2.03142158445537,0.126342441113537,-16.0786950651827,0.000000000000000000000000000000000000000000000000000000000381220701687653,15759
"scaled_rainfall_deviation:factor(COD_MUNI)15761",-2.0756952324588,0.0998430932063351,-20.7895725763341,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000631493111136161,15761
"scaled_rainfall_deviation:factor(COD_MUNI)15762",-2.08929024246443,0.14659979921807,-14.2516582806268,0.000000000000000000000000000000000000000000000453643135058081,15762
"scaled_rainfall_deviation:factor(COD_MUNI)15763",-2.07017177164579,0.129808460415758,-15.9478955764156,0.00000000000000000000000000000000000000000000000000000000311558055062089,15763
"scaled_rainfall_deviation:factor(COD_MUNI)15764",-2.07495338346051,0.135901629571364,-15.2680537386119,0.000000000000000000000000000000000000000000000000000130836117212487,15764
"scaled_rainfall_deviation:factor(COD_MUNI)15774",-2.08614563563662,0.121721472294936,-17.1386822415507,0.00000000000000000000000000000000000000000000000000000000000000000822510485094954,15774
"scaled_rainfall_deviation:factor(COD_MUNI)15776",-2.07854891962679,0.125607239036481,-16.5480026117214,0.000000000000000000000000000000000000000000000000000000000000176548271845977,15776
"scaled_rainfall_deviation:factor(COD_MUNI)15778",-2.07304953125688,0.108343334906105,-19.1340753268623,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000147439011193385,15778
"scaled_rainfall_deviation:factor(COD_MUNI)15790",-2.10292478984819,0.139849379905284,-15.0370691044354,0.00000000000000000000000000000000000000000000000000438659069055992,15790
"scaled_rainfall_deviation:factor(COD_MUNI)15798",-2.0761801619053,0.119327388668082,-17.3990245247077,0.0000000000000000000000000000000000000000000000000000000000000000000908089353895709,15798
"scaled_rainfall_deviation:factor(COD_MUNI)15804",-2.0824416729223,0.129991167032185,-16.0198705840275,0.000000000000000000000000000000000000000000000000000000000982668215997137,15804
"scaled_rainfall_deviation:factor(COD_MUNI)15806",-2.1233858434499,0.145940841983501,-14.5496340475407,0.00000000000000000000000000000000000000000000000610329539289835,15806
"scaled_rainfall_deviation:factor(COD_MUNI)15808",-2.06710891765336,0.127694239439538,-16.1879574734623,0.000000000000000000000000000000000000000000000000000000000065070177447456,15808
"scaled_rainfall_deviation:factor(COD_MUNI)15810",-2.06188947709964,0.11905854377901,-17.3182823479414,0.000000000000000000000000000000000000000000000000000000000000000000370000772894003,15810
"scaled_rainfall_deviation:factor(COD_MUNI)15814",-2.08348004349033,0.140576429773625,-14.8209770787709,0.000000000000000000000000000000000000000000000000111773245778223,15814
"scaled_rainfall_deviation:factor(COD_MUNI)15816",-2.0814233282736,0.099647301239617,-20.8879046635544,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000812330256849053,15816
"scaled_rainfall_deviation:factor(COD_MUNI)15820",-2.08943649749838,0.131917359672867,-15.8389805760199,0.0000000000000000000000000000000000000000000000000000000176855407546242,15820
"scaled_rainfall_deviation:factor(COD_MUNI)15822",-2.09295165943475,0.115653887892206,-18.0966822437085,0.000000000000000000000000000000000000000000000000000000000000000000000000371169029112157,15822
"scaled_rainfall_deviation:factor(COD_MUNI)15832",-2.07468015627625,0.0946503485129971,-21.9194138095684,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206804734029299,15832
"scaled_rainfall_deviation:factor(COD_MUNI)15835",-2.0604569955052,0.154961429700474,-13.2965796681656,0.000000000000000000000000000000000000000248943237144472,15835
"scaled_rainfall_deviation:factor(COD_MUNI)15837",-2.08523495941491,0.142206499391969,-14.6634293673688,0.00000000000000000000000000000000000000000000000115047322728516,15837
"scaled_rainfall_deviation:factor(COD_MUNI)15839",-2.0971253023339,0.122279307893927,-17.1502876361803,0.00000000000000000000000000000000000000000000000000000000000000000673791705179196,15839
"scaled_rainfall_deviation:factor(COD_MUNI)15842",-2.05419715932465,0.140650584232295,-14.6049671285545,0.00000000000000000000000000000000000000000000000271570090639033,15842
"scaled_rainfall_deviation:factor(COD_MUNI)15861",-2.06561917134814,0.152584544783493,-13.5375386431117,0.00000000000000000000000000000000000000000966490279989907,15861
"scaled_rainfall_deviation:factor(COD_MUNI)15879",-2.05980139698451,0.129536496241075,-15.9013209153898,0.0000000000000000000000000000000000000000000000000000000065558313958437,15879
"scaled_rainfall_deviation:factor(COD_MUNI)15897",-2.08268116176035,0.107980058613554,-19.2876461496839,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000768268044369716,15897
"scaled_rainfall_deviation:factor(COD_MUNI)17001",-1.95103721028125,0.0946312593718954,-20.6172592780763,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000224401284586356,17001
"scaled_rainfall_deviation:factor(COD_MUNI)17013",-2.06483316484283,0.0843255081593158,-24.4864597903372,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000280271365445835,17013
"scaled_rainfall_deviation:factor(COD_MUNI)17042",-2.11188601511369,0.0900040590798275,-23.4643419052977,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000122396478657535,17042
"scaled_rainfall_deviation:factor(COD_MUNI)17050",-2.07679622198029,0.096352944618419,-21.5540503739134,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000583889776089761,17050
"scaled_rainfall_deviation:factor(COD_MUNI)17088",-2.02936510695196,0.0882889010559146,-22.9855064756864,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000827034339029772,17088
"scaled_rainfall_deviation:factor(COD_MUNI)17174",-2.14292969401778,0.0861997055115058,-24.8600581788733,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279309178391631,17174
"scaled_rainfall_deviation:factor(COD_MUNI)17272",-2.09403188425351,0.0918636384755881,-22.7950026692006,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000647957296950092,17272
"scaled_rainfall_deviation:factor(COD_MUNI)17380",-2.13369579170777,0.0798791274461119,-26.7115560713555,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000534508778609018,17380
"scaled_rainfall_deviation:factor(COD_MUNI)17388",-2.08078569295867,0.0911672001367126,-22.8238411384617,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000335609478517262,17388
"scaled_rainfall_deviation:factor(COD_MUNI)17433",-2.03196633327579,0.0796191015771679,-25.521090957129,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000165441428134661,17433
"scaled_rainfall_deviation:factor(COD_MUNI)17442",-2.06104278745366,0.086537975439721,-23.8166282141567,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000296032812446418,17442
"scaled_rainfall_deviation:factor(COD_MUNI)17444",-2.08279123830901,0.0710876771256587,-29.298906962839,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000201259180707361,17444
"scaled_rainfall_deviation:factor(COD_MUNI)17446",-2.08719975022835,0.0896137684703682,-23.2910610261693,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000703027315835964,17446
"scaled_rainfall_deviation:factor(COD_MUNI)17486",-2.09687426476945,0.0955792521422858,-21.9385925059123,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013577879041723,17486
"scaled_rainfall_deviation:factor(COD_MUNI)17495",-2.0734429376688,0.0735696164830812,-28.1834137078264,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160315525308267,17495
"scaled_rainfall_deviation:factor(COD_MUNI)17513",-2.08807828988189,0.087784090594424,-23.786522999129,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000606007781584393,17513
"scaled_rainfall_deviation:factor(COD_MUNI)17524",-2.10138123971642,0.0865940239552148,-24.2670468900167,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000588311368640007,17524
"scaled_rainfall_deviation:factor(COD_MUNI)17541",-2.0490641185969,0.0770857015410515,-26.5816367709346,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169786311668622,17541
"scaled_rainfall_deviation:factor(COD_MUNI)17614",-2.02507188041072,0.0911746512956128,-22.2109089712324,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000332025034385982,17614
"scaled_rainfall_deviation:factor(COD_MUNI)17616",-2.04318986136613,0.0881710986637364,-23.1730112512079,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109153751179845,17616
"scaled_rainfall_deviation:factor(COD_MUNI)17653",-2.07043235793498,0.0954364895876606,-21.6943473809694,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000280587490264091,17653
"scaled_rainfall_deviation:factor(COD_MUNI)17662",-2.03922470026962,0.0717201095747453,-28.4330951578425,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013802247649156,17662
"scaled_rainfall_deviation:factor(COD_MUNI)17665",-2.04551408398268,0.0883609557463363,-23.1495242067647,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188059509246319,17665
"scaled_rainfall_deviation:factor(COD_MUNI)17777",-2.05945142120578,0.0877903831714973,-23.4587359891421,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139599732910132,17777
"scaled_rainfall_deviation:factor(COD_MUNI)17867",-2.09571363393949,0.0739179374622553,-28.35189543823,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000137936602178854,17867
"scaled_rainfall_deviation:factor(COD_MUNI)17873",-2.13069465097727,0.0961358496722911,-22.1633725425053,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000953618490928697,17873
"scaled_rainfall_deviation:factor(COD_MUNI)17877",-2.0611118600122,0.086857637747033,-23.7297710768402,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233318297834398,17877
"scaled_rainfall_deviation:factor(COD_MUNI)18001",-2.26245577481854,0.0850659878230944,-26.5964791888811,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114467654088047,18001
"scaled_rainfall_deviation:factor(COD_MUNI)18029",-2.05356859780533,0.0800982466841308,-25.6381217169912,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000083074778108076,18029
"scaled_rainfall_deviation:factor(COD_MUNI)18094",-2.06865752844807,0.0866210316177694,-23.8817004347903,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000627309228647498,18094
"scaled_rainfall_deviation:factor(COD_MUNI)18150",-2.09469495404025,0.0891810570683751,-23.4881153341146,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000700492852373015,18150
"scaled_rainfall_deviation:factor(COD_MUNI)18205",-2.08788365337585,0.0791762392337483,-26.3700786193177,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000457187541754226,18205
"scaled_rainfall_deviation:factor(COD_MUNI)18247",-2.08025482923353,0.0814067913427197,-25.5538241333666,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000717567722715067,18247
"scaled_rainfall_deviation:factor(COD_MUNI)18256",-2.05169642199321,0.0814216809884618,-25.1984041238838,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000589219132663011,18256
"scaled_rainfall_deviation:factor(COD_MUNI)18410",-2.05340372353228,0.0799534978262492,-25.6824751806935,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026641185743869,18410
"scaled_rainfall_deviation:factor(COD_MUNI)18460",-2.09934361808187,0.0812582683814946,-25.835446163162,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000519498086832454,18460
"scaled_rainfall_deviation:factor(COD_MUNI)18479",-2.07568596371838,0.0813694790751467,-25.5093923091414,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222940150585833,18479
"scaled_rainfall_deviation:factor(COD_MUNI)18592",-2.04928218508699,0.0835168038863077,-24.5373636169878,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000805198574721386,18592
"scaled_rainfall_deviation:factor(COD_MUNI)18610",-2.04414950642626,0.0816884210915521,-25.0237362787962,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000472102246508512,18610
"scaled_rainfall_deviation:factor(COD_MUNI)18753",-2.02085486833568,0.0876109847149906,-23.0662270822519,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128903691164123,18753
"scaled_rainfall_deviation:factor(COD_MUNI)18756",-2.11370411822202,0.0923375181526399,-22.8910648727631,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000721829351125063,18756
"scaled_rainfall_deviation:factor(COD_MUNI)18785",-2.10198613846292,0.0812510842706808,-25.8702533920697,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000211391540697601,18785
"scaled_rainfall_deviation:factor(COD_MUNI)18860",-2.10140577707743,0.0819885555974406,-25.6304768606392,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101045254062715,18860
"scaled_rainfall_deviation:factor(COD_MUNI)19001",-2.0951164209146,0.0937974566563021,-22.3366016052189,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000201801475686393,19001
"scaled_rainfall_deviation:factor(COD_MUNI)19022",-2.04199887344594,0.093466241292395,-21.8474482894616,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000999564350608964,19022
"scaled_rainfall_deviation:factor(COD_MUNI)19050",-2.15394769310669,0.0763770993948328,-28.2014859188592,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000096388691183726,19050
"scaled_rainfall_deviation:factor(COD_MUNI)19075",-2.01134062620523,0.0763503294055584,-26.343574963788,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000918726908665099,19075
"scaled_rainfall_deviation:factor(COD_MUNI)19100",-2.02808666731131,0.0896147779623177,-22.6311632235936,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267887199907814,19100
"scaled_rainfall_deviation:factor(COD_MUNI)19110",-2.17013670224391,0.0825372430425589,-26.2928179116053,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000348973626534132,19110
"scaled_rainfall_deviation:factor(COD_MUNI)19130",-2.12921946449468,0.0864351104023939,-24.6337333819812,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000753978821902419,19130
"scaled_rainfall_deviation:factor(COD_MUNI)19137",-1.963173482925,0.0927546367512375,-21.1652328302478,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237346146655433,19137
"scaled_rainfall_deviation:factor(COD_MUNI)19142",-1.99212633613949,0.0920681801782296,-21.6375118122574,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000961902753438596,19142
"scaled_rainfall_deviation:factor(COD_MUNI)19212",-2.10676201011062,0.0926308953379648,-22.7436213633051,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208789787670585,19212
"scaled_rainfall_deviation:factor(COD_MUNI)19256",-2.40400155169461,0.0786209580662771,-30.5771083286475,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000521323570536961,19256
"scaled_rainfall_deviation:factor(COD_MUNI)19290",-2.08258574508,0.0870613736273139,-23.9208923350438,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245893846695185,19290
"scaled_rainfall_deviation:factor(COD_MUNI)19300",-2.13895642591548,0.0934552613353312,-22.8874907132364,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000783371856229898,19300
"scaled_rainfall_deviation:factor(COD_MUNI)19318",-2.06988399897856,0.0683762329960578,-30.2719806032294,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000550073996454578,19318
"scaled_rainfall_deviation:factor(COD_MUNI)19355",-2.04419248886211,0.103883033768817,-19.677828175593,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000379953478688884,19355
"scaled_rainfall_deviation:factor(COD_MUNI)19364",-2.11385295392346,0.0957181582372823,-22.0841373554564,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000550753322856171,19364
"scaled_rainfall_deviation:factor(COD_MUNI)19392",-2.07676328692486,0.0850809230767542,-24.4092707486419,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184854203730924,19392
"scaled_rainfall_deviation:factor(COD_MUNI)19397",-2.11514388224041,0.095346406987315,-22.183781739377,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000606414678728597,19397
"scaled_rainfall_deviation:factor(COD_MUNI)19418",-2.11964967970563,0.0665991572454106,-31.8269745050219,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000659638070761512,19418
"scaled_rainfall_deviation:factor(COD_MUNI)19450",-2.02123127281934,0.0911060714123135,-22.1854728393674,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000584078228622522,19450
"scaled_rainfall_deviation:factor(COD_MUNI)19455",-2.03593802644134,0.0944704626424706,-21.5510538372875,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000622865696917541,19455
"scaled_rainfall_deviation:factor(COD_MUNI)19473",-2.06927218601421,0.0825725346985876,-25.0600540914436,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190230101658781,19473
